,count,mean,std,min,25%,50%,75%,max
fin24aSD,3036.0,0.3156468032455441,0.09200379774668646,0.0528973229329077,0.2517193266346247,0.313974398034197,0.3784170564586088,0.614660315021556
fin24aND,2695.0,0.25987309355210886,0.16533843142498778,0.0110744710645331,0.139800295185381,0.209016077525639,0.33157381923705354,0.899622954668193
fin24aSD_ND,3036.0,0.5546728766464049,0.1790062768946453,0.0957391709266173,0.41867730546729875,0.5464394665179291,0.6920193048015427,0.97576490228005
fin24aP,6455.0,0.7035384528999901,0.2220289168218927,0.0,0.527223306306714,0.756559101390969,0.898293569112931,1.0
fin24aN,5091.0,0.35073462710806425,0.2023501044564666,0.0,0.1701732148213311,0.3332595759882686,0.5107967607578141,0.9182020443950016
fin24sav_SD_ND,1857.0,0.217519890901255,0.15670722566608816,0.0,0.107781577167191,0.163054185339654,0.276536005501134,0.752833159010239
fin24fam_SD_ND,2795.0,0.20828535177582908,0.09224203941241567,0.0240755613548894,0.14284468334094003,0.187260746584785,0.2553646866517975,0.753861214155547
fin24work_SD_ND,1709.0,0.14104268037776785,0.07510610102630229,0.0,0.0920196388018218,0.129610429699779,0.173016972089998,0.49636581979309
fin24bor_SD_ND,373.0,0.065934197511845,0.0482586234891836,0.0,0.0270710271117783,0.0505579762459695,0.101420019508944,0.268314689275045
fin24sell_SD_ND,399.0,0.06694540597573143,0.052182006541576044,0.000646173304871,0.019717809579941847,0.0516711219777909,0.110336986476726,0.200455711368763
fin24other_SD_ND,257.0,0.013047938255389727,0.011204695458417091,0.0,0.0045006817869914,0.0094774043979668,0.0191929114684562,0.0655677942193661
fin24sav_VD,313.0,0.04429945605308949,0.03909692837876441,0.00060619152541071,0.0152863345415387,0.0301946491923653,0.054923411099739,0.171897743564943
fin24fam_VD,2326.0,0.184660572739282,0.06674225734239708,0.0101489400462267,0.1372879739758025,0.181261661544123,0.22562373124506124,0.469975477111525
fin24work_VD,565.0,0.09788927675481554,0.06144478140642071,0.0,0.0402249359487298,0.0973255171596786,0.141096639573997,0.258883698854574
fin24bor_VD,311.0,0.04731054933457598,0.04044026523003419,0.0020652955062355,0.019563476797622402,0.0324674594617098,0.06266828977298765,0.173512800006423
fin24sell_VD,585.0,0.0876599722607821,0.05706865042514543,0.0,0.0313993214009601,0.0952811671584718,0.124126595171694,0.246751599032541
fin24other_VD,257.0,0.010646100732047435,0.010677683778641143,0.0,0.0030532920429804,0.0075712012315586,0.0147027414114029,0.0703179218012793
fh1,2378.0,0.2437490629728682,0.12771758392053675,0.0177957781564191,0.14808920326567399,0.219928074170323,0.315972921459213,0.712134160371269
fin28,1478.0,0.1970806408065351,0.11472288939830601,0.0,0.11333340175374175,0.175757037700575,0.26165013735329823,0.618459336597553
fh2,2506.0,0.2864878531972174,0.13457468059715366,0.040542850144505,0.1838709581743945,0.250249784064434,0.37264125460738423,0.761331473138789
fin29,1642.0,0.21371203422493576,0.12254424937945503,0.0,0.12277404732133326,0.186855373248842,0.28597515084126723,0.659846001075307
fin31a_31b,3940.0,0.30958939312004763,0.2219059763904795,0.0,0.1365958155086785,0.237064710181896,0.4483456820603125,0.894244225488744
fin30,6220.0,0.5072244961336828,0.22147829456696239,0.0271171402041875,0.31746833524766427,0.5242284587334944,0.6936103372101833,0.94560086541796
fin31a,3386.0,0.3109397248139101,0.23504036176156443,0.0,0.1264119108445765,0.2319942306033325,0.48403968160011324,0.894244225488744
fin31b,2538.0,0.17786998649755936,0.12083302935814705,0.0,0.08914490207088742,0.1591369248119185,0.2528534270644763,0.662380514110733
fin31d,4941.0,0.3224671350528056,0.1838755930365752,0.0,0.166778340880921,0.296003637685618,0.448229741642124,0.919759607531919
fin32_33_34a,1669.0,0.11270895821551634,0.07885983634637084,0.0,0.0438839787523511,0.109786001524675,0.162837802146683,0.435866782150606
fin32_33_34b,569.0,0.009464942846776974,0.019088291876041413,0.0,0.0,0.0034029623141038,0.0099201821954071,0.148137472796367
fin32_33_34c,577.0,0.014232749704322837,0.02411956226533417,0.0,0.002514374122737,0.0075160018879791,0.0154126798357924,0.248772438775937
fin32_33_34d,597.0,0.015768721691798916,0.04574159924410471,0.0,0.0,0.00085545500479306,0.0056699087727339,0.380841157701016
fin32_33_acc,1801.0,0.116221174271499,0.07923814224836677,0.0,0.0479643735380309,0.113587892954565,0.163685911101964,0.435866782150606
fin32_33,2169.0,0.12290172775110772,0.07566472262123151,0.0,0.0598685437196235,0.1186925245498,0.168219884819092,0.441906175964499
fin32_n33_34a,3114.0,0.23038248015194285,0.15451769535283583,0.0,0.10228214817496675,0.20312872385292352,0.34665593913489723,0.781283619874684
fin32_n33_34b,795.0,0.05805241976742619,0.07225061966609385,0.0,0.00277986589116765,0.0233995616884292,0.0950585440419266,0.385371983251064
fin32_n33_34c,2441.0,0.1305205346476327,0.06963121429791874,0.0,0.0867983402436287,0.125199818626149,0.167944424149524,0.502670256642792
fin32_n33_34d,697.0,0.037992597580211514,0.06762203909991613,0.0,0.0011206835911072,0.0053751350909921,0.0359294334506453,0.414394108854914
fin32_n33_acc,3536.0,0.2290059694820714,0.15094198938616474,0.0,0.10698576133104325,0.1981388677034165,0.3379100202994585,0.800466712662089
fin32_n33,5796.0,0.2569508961616037,0.1392194660906074,0.0,0.150539895294829,0.234330938507675,0.34464813806621597,0.85246135175967
fin32,6188.0,0.32273403553689944,0.1834936831801005,0.0,0.18025760906076826,0.29081259924785396,0.43732791391321274,0.960492316133032
fin32_acc,4398.0,0.27710605225736984,0.19563706521417096,0.0,0.11898142402627526,0.225289716416174,0.40554972323574223,0.949361384983952
fin34a,3946.0,0.27610035689938206,0.19963289920313154,0.0,0.113151411829959,0.2229013781772115,0.4184463636681753,0.943821194880003
fin34b,1024.0,0.08131877387983741,0.08465946173657188,0.0,0.0094357951435735,0.0555001637406355,0.1339331429297205,0.488742572387875
fin34c,2999.0,0.14003171632222833,0.07390963706921543,0.0,0.0917912989371336,0.133217018162145,0.178527129394351,0.542577568587916
fin34d,807.0,0.06712081601585872,0.10339104356912808,0.0,0.00242383325557855,0.0110759256398143,0.10290395358707949,0.621404689832967
fin37_38_39a,2353.0,0.22745116890203781,0.14726879427230966,0.0,0.126593151623517,0.18970313289172,0.3059492875353,0.860418046957144
fin37_38_39b,471.0,0.04667929381020813,0.09437077586668835,0.0,0.0017581086373633999,0.0122966455991245,0.0350969537787751,0.507212304701736
fin37_38_39c,713.0,0.0814888726908126,0.0786506385801821,0.0,0.0169524151789157,0.0481255426234157,0.134437909818437,0.403530812945013
fin37_38_39d,415.0,0.014462360222086138,0.029471479509036388,0.0,0.0015588368942134499,0.0058479164286549,0.01486868104247785,0.22030953833452
fin37_38_39_acc,2602.0,0.23524213746972383,0.15112858972841145,0.0,0.1291973045653835,0.197348139742496,0.30875269975271147,0.885136256082761
fin37_38,3534.0,0.27201813987579215,0.16258598199721636,0.0,0.14873115028621775,0.22866307313328949,0.3594344025975675,0.894507557589234
fin37_39a,2299.0,0.18677284788640283,0.1339683874239051,0.0,0.102187663846444,0.159900477549963,0.244940489378477,0.852649554084386
fin37_39b,599.0,0.029403514292620964,0.08214404751729483,0.0,0.0,0.0046143342213254,0.018015052845961402,0.504165440104747
fin37_39c,769.0,0.05439168120121604,0.060053047157036486,0.0,0.0110229862115551,0.0254482760431021,0.0928816486117639,0.389025303466775
fin37_39d,617.0,0.02866518976202257,0.06215832147330948,0.0,0.0015565651686524,0.0058790405133154,0.0178780933799963,0.381936835982659
fin37_39_acc,2609.0,0.19297059013195555,0.1376098921668416,0.0,0.107118721997695,0.15931408843006,0.246873784554417,0.871984088997949
fin37,3864.0,0.21200781254118078,0.13365035190244398,0.0,0.12160909724823775,0.174053528134708,0.267797344252768,0.885145638344936
fin38_39a,1591.0,0.1367471494262771,0.0996706233837297,0.0,0.058955665960890954,0.12758009328385,0.186935718014035,0.624960932232522
fin38_39b,405.0,0.005925239052019744,0.00999295886229513,0.0,0.0,0.0027762977734409,0.0072617437458508,0.0911381659864037
fin38_39c,569.0,0.04788664608687656,0.06992146679933803,0.0,0.0028424453073245,0.0103550610288934,0.0812373430911656,0.373665478893686
fin38_39d,405.0,0.003938503998235054,0.006459370580236972,0.0,0.0,0.0013378327879456,0.004682206751518,0.0417387045017824
fin38_39_acc,1643.0,0.14311149008822308,0.10036291897184119,0.0,0.06624194957353319,0.1358089512042189,0.19486928629494948,0.624960932232522
fin38,1973.0,0.1782468633942454,0.11825759961257726,0.0,0.0895317155515861,0.166769190723163,0.246496117209535,0.800769656263215
fin2_t_d,7193.0,0.48722967372861586,0.29700229883747037,0.0026948208012008,0.221025545609363,0.443654736305179,0.764954290715395,1.0
fin42,3508.0,0.21797167868900505,0.13160756995276698,0.0,0.12329381537593075,0.192840835213835,0.2981315702318463,0.779498385055991
fin42_acc,717.0,0.04866306597341771,0.057759729119117316,0.0,0.006353138416809,0.0229361831008752,0.0737374956749629,0.246892144137157
fin43a,557.0,0.0145454739990129,0.01591865773647934,0.0,0.0016685445017826,0.0102753317260151,0.020970014333284,0.0979640952395862
fin43b,491.0,0.03426930549645983,0.05138868322672133,0.0,0.0,0.0069019527774213,0.04467341533814615,0.208404849957293
fin43c,2789.0,0.19684817788481052,0.12403776718269523,0.0,0.109953223061791,0.177726492617334,0.268512125907338,0.722674638564676
fin43d,405.0,0.000994609941248522,0.001852150772261139,0.0,0.0,0.0,0.0014229701066163,0.0119320308808091
fin45a,838.0,0.14923617977692202,0.05226772733263456,0.0,0.11583486166945225,0.14871267979164648,0.18254162295661025,0.359557458687081
fin45c,1327.0,0.27373914063781446,0.09403006870729726,0.0,0.204074347931735,0.277378587137773,0.34267469563686304,0.556355413879819
fin45d,1399.0,0.31501419645864226,0.10282159411001855,0.0749886089727793,0.244025123831761,0.304454794137841,0.381259222004605,0.698914612157512
fin45e,933.0,0.18694681135600222,0.095377941550432,0.026078814671219,0.119223781266918,0.167125500322403,0.231717025832948,0.672950544591494
fin45b,395.0,0.1322284064289321,0.05971251355023522,0.0121430198736214,0.09300906030227304,0.132105235941504,0.1694676284492905,0.300327441308911
fin25e2,1710.0,0.3170906762723792,0.2172938338662705,0.0,0.1380448676020425,0.2590151443865275,0.47373437078358,0.972779563109437
fin9b,985.0,0.3029036549287337,0.1866224381895741,0.0169432097315275,0.151183881435902,0.27206145000195,0.417029134508951,0.858080960501217
fin10,4212.0,0.2642342839894532,0.2044877483353952,0.0,0.10969873804161451,0.1997456130594645,0.3889346974395433,0.926666204993175
fin22g,2867.0,0.24386524145959496,0.1906895931946076,0.0,0.0994665057459953,0.191161511853832,0.3538046234512985,0.909611485569499
fin22h,1027.0,0.2151637277919325,0.17543697899659313,0.0,0.0787565024130063,0.168679171047095,0.3099655664840695,0.773527854677633
inactive_t_d,869.0,0.07809285406764356,0.07727541158742622,0.0,0.0185384680960322,0.0447621936678926,0.126789721699773,0.409190500383156
fing2p_acc,3114.0,0.2675179664843729,0.16157196135133783,0.0,0.14702166901553526,0.22900536838754149,0.3558849018754655,0.904233452109292
fing2p_card,747.0,0.058696434860729355,0.08421965114947157,0.0,0.0042309469476374505,0.0160596502525901,0.09280626741711881,0.428614286742635
fing2p_cash,769.0,0.09003548218972186,0.07785916549323432,0.0,0.0246947283527227,0.0659424968910248,0.140373969391217,0.426820479380803
fing2p_fin,3618.0,0.2540704424417469,0.15834164657095912,0.0,0.13649718644498798,0.2195771872028605,0.34743214625188246,0.885083072841354
fing2p_mob,702.0,0.05193409997059599,0.08912154959832715,0.0,0.00203357860479985,0.0140333107245099,0.06559583111160375,0.534936247311813
fing2p,4020.0,0.3041721731777581,0.1748172367852664,0.0,0.16452158986079624,0.262595598489826,0.4126557906365547,0.917382429995988
g20_made,5780.0,0.468842479494875,0.27610900176125186,0.0069037975593693,0.23603771077951274,0.413045721513786,0.6831058862370395,1.0
g20_received,5778.0,0.40094256084782953,0.2331568405875754,0.0049065859049492,0.21077618256863676,0.344468950840633,0.573564868301984,0.988207257741011
g20_any,6152.0,0.532411895205025,0.2722870131895742,0.0125791745094713,0.30416255670952075,0.499618544138804,0.7685661272659585,1.0
merchant_pay,1754.0,0.32741895658580705,0.2202075460055018,0.0,0.14524306443494076,0.2667197569320575,0.48572069923633626,0.972779563109437
save_any_t_d,6402.0,0.4984376917238547,0.18068782876917897,0.0561501959754052,0.3637242683725822,0.48641599741282804,0.6282059996418542,0.972890931119656
fin11_1,176.0,0.09220744924678993,0.04422107686871724,0.0,0.0575821537511305,0.102741834903354,0.124836745960891,0.183158106933392
fin5w,316.0,0.11870340200711933,0.07973980153619996,0.0014701873599519,0.054277006685598025,0.11078344861981651,0.169997608260321,0.339169604428238
fin5m,1009.0,0.3056793348273006,0.18479444250991936,0.0181263637085441,0.159656125031892,0.261958920244543,0.424467262003173,0.851707616250743
fin5lm,472.0,0.15193053854497274,0.0702651261405298,0.016612216278894,0.10195989910358774,0.1402617708352505,0.19010439062371776,0.354645576644443
fin5n,172.0,0.0836377018280762,0.07556561670226492,0.0026276413548173,0.018334830214207752,0.047520425503179795,0.132698220832274,0.297960484629784
fin6w,616.0,0.22088213334049472,0.1490869288400514,0.0,0.1069220877931735,0.19152565680636,0.30727157382998604,0.783674256262176
fin6m,949.0,0.2220108696724415,0.1039344840931523,0.0132291065139787,0.140916421075165,0.216410476951486,0.294945535518075,0.552143948551792
fin6lm,532.0,0.14778468865927788,0.06689485931929141,0.0138713390749991,0.1042701827349535,0.1326926913768715,0.17528540719907526,0.385781531251143
fin6n,160.0,0.07688836152102656,0.07025989219347784,0.0048225744771696,0.01884813534847575,0.0430406623976982,0.12361667373612625,0.290078328920037
fin11_0,68.0,0.012404783506721638,0.017689145545980778,0.0,0.0010007742239377525,0.0058921363948511,0.016058154219699625,0.0985377545820471
fin9a,1021.0,0.267231377376852,0.15884960933808998,0.0101792933090866,0.148618339388072,0.238987181373564,0.348401819091229,0.831271079703999
fin17dw,172.0,0.08494416595971332,0.06950189700998638,0.00066534709845533,0.024249213283151674,0.06033480071699645,0.13317395575110524,0.269862130009537
fin17dm,781.0,0.15324519201914702,0.07271605937271207,0.0,0.100416177146769,0.146864252358389,0.198748721595321,0.438734965493173
fin17dlm,604.0,0.13211048004969528,0.05428388064538002,0.0067584062903734,0.0980548963538121,0.125648906549568,0.16384579837117674,0.344563855226361
fin17e,478.0,0.16114896844662077,0.11437282162449332,0.0049455571702935,0.08199794278871667,0.13895705171065048,0.2144902913882955,0.651760825574252
fin7,232.0,0.11858450097270914,0.07149690484080855,0.0108348637291444,0.05223700824380015,0.11331049362791501,0.176069821670323,0.301928861300085
fin3,1159.0,0.35978061860929067,0.23010629163434823,0.0168807703012182,0.164564641799715,0.312528433569336,0.5460056126999491,0.971366629059734
fin19,847.0,0.18799464119582648,0.11505483912044726,0.0086362274381054,0.10654256917503149,0.162227641588603,0.244114038884772,0.66115761303425
fin20,571.0,0.14205206173991541,0.082908902116543,0.0,0.0896258430483046,0.122864348759729,0.177483962464627,0.487657422657309
fin21,307.0,0.12995311472529902,0.08168921218853831,0.0010388644267504,0.06547434692325796,0.131074872987798,0.17858598413187748,0.393035907316221
fin24ba,1255.0,0.18833596359199772,0.07383063722589808,0.0400698330895153,0.13311861716485351,0.172841854248041,0.2344408854749145,0.542162018868903
fin24bb,1399.0,0.2660594047493844,0.05773545522773217,0.0996716047173123,0.227119473247215,0.262977809166071,0.30426625155025955,0.489476522226759
fin24bc,1387.0,0.16936709356407792,0.03748972929045056,0.0571944205447804,0.1457412123806825,0.167464965182211,0.1881934007773515,0.358027049126315
fin24bd,1387.0,0.30177499635120714,0.09486352285741415,0.0513595130751165,0.233657787084599,0.299505261717788,0.36452582188264404,0.580390586383786
fin24c,1195.0,0.2727295682216966,0.15981093018108045,0.0,0.15843215937584298,0.22905529703312,0.334176832141433,0.8336068436137
fin24d1,777.0,0.19443464959826318,0.11578111295898405,0.0022911980722317,0.118120040355637,0.161557803572975,0.244236926529395,0.622269590789387
fin24d2,729.0,0.20399928727594013,0.12565819303350378,0.0034375944383309,0.117952157761981,0.164530433232542,0.261016922856338,0.711175082473197
fin24d3,204.0,0.07806924056853119,0.05581500899933843,0.0,0.023109289288382524,0.0728632926436123,0.12484026096889025,0.206068589048372
fin25e1,829.0,0.2784687313087772,0.18226520497215137,0.0,0.142265387767686,0.228342176684333,0.379329319882171,0.925724182747188
fin25e2b,2498.0,0.3495111696819069,0.1377932921143593,0.0,0.24918907616595048,0.34743060194476405,0.4384289988677873,0.8072404449597438
fin25e3w,646.0,0.27704717432351483,0.18712559460600997,0.0,0.1338321207906715,0.2515260320842845,0.39781954894336724,0.83819042719018
fin25e3m,382.0,0.11938779836537707,0.05981269802602924,0.0041923676912285,0.08329902311997905,0.1221481849698835,0.15547068468295,0.340451628777631
fin25e3lm,180.0,0.0829411487088475,0.056793658803297474,0.0039294053511954,0.03889453395475985,0.06620664382503649,0.1221830289615825,0.263679211667504
fin25e4a,232.0,0.09845484213263392,0.061202116777228345,0.0,0.04927030850348578,0.1011129559741275,0.13620617649761452,0.321175586394365
fin25e4b,100.0,0.01365414590854625,0.012468664549952487,0.0,0.004031306419484525,0.0093447232138648,0.020368820043011326,0.0528762512850454
fin25e4c,100.0,0.017876452433675846,0.012489756205537477,0.0,0.008745900858071476,0.0150229864591608,0.02462914203189365,0.0680588792884515
fin25e4d,1189.0,0.27347656511617585,0.11616316724693944,0.0216831587187869,0.184060000565517,0.25851179229027,0.34558278501507,0.66176509480468
fin25e4e,100.0,0.012960298753690005,0.012310789900515293,0.00011316325797949,0.004190409903505825,0.00809711107505675,0.020428763034017375,0.0550758568909957
fh2a,853.0,0.20138848818066227,0.09211190503947675,0.025858255228665,0.13285655152959,0.185551793958754,0.252422805317004,0.524620685378252
fin31c,100.0,0.00998812596466247,0.011592921561340369,0.0,0.002147874872101525,0.0056742322853481995,0.0130870143721619,0.0506053442030733
fin36a,135.0,0.0621880336441084,0.038646789484509295,0.0072519600666653,0.032511886371753104,0.0529721796086823,0.08230007077421456,0.200950579423362
fin36b,724.0,0.18738998275800547,0.13249782955259679,0.0,0.08926237489664181,0.15802527173566294,0.255289935420052,0.697117529121782
fin40a,352.0,0.11154790497280298,0.05979165870462297,0.0021093180585747,0.06924730477868697,0.113873419966258,0.15282726713157124,0.292989645825658
fin40b,280.0,0.11808642423880718,0.07402184725605225,0.0058493796373799,0.05744911385860635,0.117363392046513,0.166643094222001,0.398863683298523
fin36Aa,20.0,0.008545139801966339,0.01753425690471737,0.0,0.0,0.0,0.0,0.0427256990098317
fin36Ab,20.0,0.00102908695350754,0.002111641873423995,0.0,0.0,0.0,0.0,0.0051454347675377
fin8,1057.0,0.28703888416507606,0.17364742652126955,0.0324098576356174,0.14855819763004,0.259352901474294,0.3819994747813,0.865070595516184
fin13aw,169.0,0.16065584315493484,0.10279585956265834,0.0074522019486325,0.0817824453514268,0.135539028193102,0.211964846017748,0.456565498993232
fin13am,334.0,0.16931529529984363,0.06811073856516375,0.0081862090832419,0.12024863683009801,0.1637488032351455,0.219973916862312,0.404995257618223
fin13alm,335.0,0.19355238806828898,0.06317927197350362,0.0103288290948733,0.147493791691224,0.194585961312205,0.2440664291029905,0.363934015373493
fin13an,37.0,0.01476398853765984,0.009942908283183456,0.0019816334848045,0.0070457767599837,0.0119834461620681,0.0215947003501232,0.0363289187208855
fin13bw,145.0,0.1507248352337713,0.09723353140735942,0.005607825306802,0.0772596481618297,0.133929308268098,0.199290902918831,0.421149590061081
fin13bm,310.0,0.15190615513739267,0.06309789062039532,0.0112703119458485,0.10289656115824175,0.14299549210422252,0.196191320039302,0.346563992045789
fin13blm,334.0,0.2138619331314678,0.0712128044418678,0.0113828489862582,0.163732778610817,0.21650918377058048,0.26605683194609625,0.385939649145721
fin13bn,37.0,0.027657353014747452,0.020308456217048482,0.0032490140731106,0.0126999275711949,0.0243756529559345,0.0430447418173295,0.0832714631481114
fin13cw,193.0,0.18118293785273742,0.10685745785017839,0.0058116633235664,0.0982615747753398,0.159791903950693,0.238153152533188,0.499850222423447
fin13cm,298.0,0.15176649146344248,0.054856791851769886,0.0104424576732383,0.11249451936817875,0.15002661812123902,0.18823915825450427,0.314898228498831
fin13clm,323.0,0.1974737192102607,0.06351024319255526,0.0128079911027561,0.1509854105557005,0.207466886867495,0.244992326027937,0.369474990326771
fin13cn,37.0,0.01557405849432335,0.014069337911976178,0.0016063244030431,0.0054995325791683,0.0092369394365275,0.0234279963081997,0.0572561888031145
fin13e,264.0,0.20857392524429258,0.1203883658936035,0.0063655277206148,0.11945279281148674,0.17541699058822952,0.29169061624070924,0.57576672244079
fin13f,205.0,0.16874393507976548,0.11659049995427821,0.0044075167311372,0.0887831613018061,0.144618110251616,0.204728106495821,0.619809053530614
fin13f_1,73.0,0.11864932956513459,0.10148424988202567,0.001493387147789,0.0362717956122826,0.0893829034078058,0.165453923813658,0.347636912712829
fin15,205.0,0.13301549608429736,0.05013474143618967,0.0316228373843355,0.099700415194728,0.125465357710121,0.153691336445767,0.390816769355654
fin16,73.0,0.09288210391794957,0.04075777617944802,0.0055875127552611,0.0633073580857557,0.0900520450979899,0.124531089673783,0.193103919770586
fin22f,1209.0,0.29931659745830363,0.1368557996089659,0.0,0.191904013345376,0.286658907501888,0.395226143364011,0.657866669226268
fin41,100.0,0.018098015738944675,0.013448389738716865,0.0,0.0090501716322299,0.015714945803752,0.022205822937138676,0.0725955197490783
fin35,100.0,0.04065060525312492,0.021467553522592397,0.0034545032543964,0.025567839434784502,0.0341361730419725,0.05634690734555465,0.0971186999985105
fin44,196.0,0.09105354305137071,0.06267821460278003,0.0,0.04139862579502395,0.07487080586346105,0.14423868535531525,0.272650066733601
fh1_fh2,2560.0,0.37465788132469063,0.15990657573583497,0.0524113016388995,0.249744362252835,0.34443875780649,0.48361385210297675,0.85643264703672
fin28_29,1874.0,0.2639610897991034,0.1504762900884361,0.0,0.15041970867651575,0.22722284982361202,0.36153440891094346,0.755146921468559
fin31d_s,423.0,0.6587395063425869,0.23075116107872645,0.131979180128869,0.49114608780910035,0.6820987318296118,0.8550945071758923,1.0
fin32_n33_34c_s,182.0,0.6204740421734217,0.17215805844864873,0.2243972908430965,0.5053670981486613,0.6308817578348985,0.763108328520164,0.9828612077330218
fin34c_s,236.0,0.539815294092919,0.17629532200519835,0.1733105768539919,0.4145563272064449,0.5313034826700922,0.6709023906507456,0.983233414076494
fin43c_s,216.0,0.8180549725488345,0.12835425719757063,0.3383028760962042,0.7356402533198185,0.8347350786003431,0.9302935437251934,1.0
fin32_acc_s,371.0,0.7211876317382102,0.18736257602677342,0.2655228299976244,0.5741490052823244,0.746967992704567,0.8872928605333926,0.996218344532543
fin34a_s,328.0,0.7030780004455014,0.1997784335706377,0.1701691175957675,0.5395576393420912,0.7256899184183205,0.8811655112666761,0.9901259590991596
fin32_33_acc_s,122.0,0.9452086342530187,0.06138855073171484,0.6174901449374657,0.9186228720379971,0.9639519800768364,0.988551791482639,1.0
inactive_t_d_s,29.0,0.24813773026107222,0.10268068070209511,0.1252485266440699,0.1678119553032651,0.237627055159045,0.2852081834777038,0.6289779698562328
fing2p_fin_s,233.0,0.713248143798383,0.1443992368853639,0.3180723927449913,0.6264937351767758,0.7388515728629068,0.8220521934757653,0.9792070882202042
fin32_33_34a_s,109.0,0.9349779512575876,0.06722815779807505,0.6721256385012258,0.904354065085938,0.9578891618878614,0.9842244641494956,1.0
fin32_n33_acc_s,288.0,0.7493677509545171,0.17267859958532816,0.3366761130804521,0.6157114167061013,0.7691072672805449,0.9042447367451761,0.9952087509568688
fin37_39_acc_s,200.0,0.7831088072702864,0.12103678977733409,0.3880417899924746,0.7178516676417594,0.792935687954127,0.8738477820672267,0.9873867343920968
fin37_39c_s,21.0,0.6314176545155731,0.20962440929505974,0.242781306934304,0.5044480921020539,0.6224919132793133,0.7973803238203282,0.9422873278739776
fin31a_31b_s,325.0,0.5612504690535658,0.24291984930214572,0.1386582875567939,0.3454695578963773,0.5379159682088278,0.7866846882782326,0.9818966735293062
fin31a_s,274.0,0.5329472886009976,0.2577736146543309,0.1395043488842479,0.3050999969689548,0.4874643981553002,0.7861267680113138,0.9818966735293062
fin31b_s,186.0,0.3907451019321981,0.1877748394280954,0.1280657167648746,0.23548147594459626,0.3599704258901236,0.5084184134667155,0.9416383621295316
fin32_n33_34a_s,248.0,0.7464662717029195,0.17118462679561586,0.2557004122248713,0.6145120923461341,0.7654135752561593,0.9066128073174186,0.9853881091459494
fin37_39a_s,170.0,0.750434555908613,0.12580354006598107,0.3721494656316174,0.6715629822987554,0.7518355156825087,0.851488880619024,0.9863094438046716
fin34d_s,25.0,0.4472372613071465,0.14055051466340832,0.265868641604754,0.3424019631596439,0.4315103869002629,0.5560354001181639,0.8052603503798054
fin32_33_34d_s,4.0,0.8169351884953535,0.06861760917970561,0.7578319429023642,0.7596917181859948,0.8080067871595717,0.8652502574689305,0.8938952367599061
fin32_n33_34d_s,14.0,0.4940816352239268,0.10816208300687231,0.2890808658370469,0.43564982039368644,0.5080954969947375,0.5567599512643212,0.6958963085178775
fing2p_card_s,1.0,0.2006103747124201,,0.2006103747124201,0.2006103747124201,0.2006103747124201,0.2006103747124201,0.2006103747124201
fin37_39d_s,6.0,0.41322990448877556,0.17635630987482576,0.2079368466806994,0.3083186635645346,0.39082254830008645,0.4701521886734391,0.7123847128678739
fin42_acc_s,15.0,0.45436791379975855,0.1957912965435949,0.2407344051459972,0.33936619670248375,0.3877132252827114,0.5451898842378154,0.9554728376278232
